problem,n,init_id,direction,linesearch,iterations,nfev,ngev,cpu_time_sec,success,reason,maxIter,tol,gradTol,alphamax,rho,sigma,delta,hz_mu,hz_c,hz_ita
"SP1",20,10,"sd","dwolfe1",260,611,442,1.09,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,11,"sd","dwolfe1",261,613,443,1.094,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,12,"sd","dwolfe1",262,615,445,1.098,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,13,"sd","dwolfe1",263,618,447,1.102,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,14,"sd","dwolfe1",264,620,448,1.106,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,15,"sd","dwolfe1",265,622,450,1.11,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,16,"sd","dwolfe1",266,625,452,1.114,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,17,"sd","dwolfe1",267,627,453,1.118,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,18,"sd","dwolfe1",268,629,455,1.122,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,19,"sd","dwolfe1",269,632,457,1.126,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SP1",20,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,1,"hz","dwolfe1",131,229,170,0.141,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,2,"hz","dwolfe1",132,231,171,0.142,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,3,"hz","dwolfe1",133,232,172,0.143,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,4,"hz","dwolfe1",134,234,174,0.144,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,5,"hz","dwolfe1",135,236,175,0.145,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,6,"hz","dwolfe1",136,238,176,0.146,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,7,"hz","dwolfe1",137,239,178,0.147,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,8,"hz","dwolfe1",138,241,179,0.148,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,9,"hz","dwolfe1",139,243,180,0.149,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,10,"hz","dwolfe1",130,227,169,0.14,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,11,"hz","dwolfe1",131,229,170,0.141,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,12,"hz","dwolfe1",132,231,171,0.142,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,13,"hz","dwolfe1",133,232,172,0.143,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,14,"hz","dwolfe1",134,234,174,0.144,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,15,"hz","dwolfe1",135,236,175,0.145,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,16,"hz","dwolfe1",136,238,176,0.146,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,17,"hz","dwolfe1",137,239,178,0.147,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,18,"hz","dwolfe1",138,241,179,0.148,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,19,"hz","dwolfe1",139,243,180,0.149,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,20,"hz","dwolfe1",130,227,169,0.14,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,1,"hz","dwolfe2",151,286,211,0.171,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,2,"hz","dwolfe2",152,288,212,0.172,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,3,"hz","dwolfe2",153,290,214,0.173,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,4,"hz","dwolfe2",154,292,215,0.174,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,5,"hz","dwolfe2",155,294,217,0.175,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,6,"hz","dwolfe2",156,296,218,0.176,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,7,"hz","dwolfe2",157,298,219,0.177,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,8,"hz","dwolfe2",158,300,221,0.178,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,9,"hz","dwolfe2",159,302,222,0.179,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,10,"hz","dwolfe2",150,285,210,0.17,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,11,"hz","dwolfe2",151,286,211,0.171,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,12,"hz","dwolfe2",152,288,212,0.172,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,13,"hz","dwolfe2",153,290,214,0.173,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,14,"hz","dwolfe2",154,292,215,0.174,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,15,"hz","dwolfe2",155,294,217,0.175,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,16,"hz","dwolfe2",156,296,218,0.176,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,17,"hz","dwolfe2",157,298,219,0.177,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,18,"hz","dwolfe2",158,300,221,0.178,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,19,"hz","dwolfe2",159,302,222,0.179,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,20,"hz","dwolfe2",150,285,210,0.17,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,1,"sd","qwolfe",201,412,301,0.231,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,2,"sd","qwolfe",202,414,303,0.232,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,3,"sd","qwolfe",203,416,304,0.233,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,4,"sd","qwolfe",204,418,306,0.234,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,5,"sd","qwolfe",205,420,307,0.235,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,6,"sd","qwolfe",206,422,309,0.236,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,7,"sd","qwolfe",207,424,310,0.237,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,8,"sd","qwolfe",208,426,312,0.238,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,9,"sd","qwolfe",209,428,313,0.239,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,10,"sd","qwolfe",200,409,300,0.23,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,11,"sd","qwolfe",201,412,301,0.231,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,12,"sd","qwolfe",202,414,303,0.232,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,13,"sd","qwolfe",203,416,304,0.233,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,14,"sd","qwolfe",204,418,306,0.234,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,15,"sd","qwolfe",205,420,307,0.235,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,16,"sd","qwolfe",206,422,309,0.236,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,17,"sd","qwolfe",207,424,310,0.237,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,18,"sd","qwolfe",208,426,312,0.238,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,19,"sd","qwolfe",209,428,313,0.239,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,20,"sd","qwolfe",200,409,300,0.23,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,1,"prp","qwolfe",221,486,353,0.261,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,2,"prp","qwolfe",222,488,355,0.262,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,3,"prp","qwolfe",223,490,356,0.263,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,4,"prp","qwolfe",224,492,358,0.264,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,5,"prp","qwolfe",225,495,360,0.265,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,6,"prp","qwolfe",226,497,361,0.266,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,7,"prp","qwolfe",227,499,363,0.267,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,8,"prp","qwolfe",228,501,364,0.268,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,9,"prp","qwolfe",229,503,366,0.269,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,10,"prp","qwolfe",220,484,352,0.26,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,11,"prp","qwolfe",221,486,353,0.261,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,12,"prp","qwolfe",222,488,355,0.262,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,13,"prp","qwolfe",223,490,356,0.263,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,14,"prp","qwolfe",224,492,358,0.264,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,15,"prp","qwolfe",225,495,360,0.265,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,16,"prp","qwolfe",226,497,361,0.266,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,17,"prp","qwolfe",227,499,363,0.267,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,18,"prp","qwolfe",228,501,364,0.268,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,19,"prp","qwolfe",229,503,366,0.269,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,20,"prp","qwolfe",220,484,352,0.26,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,1,"sd","dwolfe1",241,566,409,0.291,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,2,"sd","dwolfe1",242,568,411,0.292,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,3,"sd","dwolfe1",243,571,413,0.293,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,4,"sd","dwolfe1",244,573,414,0.294,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,5,"sd","dwolfe1",245,575,416,0.295,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,6,"sd","dwolfe1",246,578,418,0.296,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,7,"sd","dwolfe1",247,580,419,0.297,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,8,"sd","dwolfe1",248,582,421,0.298,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,9,"sd","dwolfe1",249,585,423,0.299,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,10,"sd","dwolfe1",240,564,408,0.29,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,11,"sd","dwolfe1",241,566,409,0.291,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,12,"sd","dwolfe1",242,568,411,0.292,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,13,"sd","dwolfe1",243,571,413,0.293,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,14,"sd","dwolfe1",244,573,414,0.294,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,15,"sd","dwolfe1",245,575,416,0.295,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,16,"sd","dwolfe1",246,578,418,0.296,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,17,"sd","dwolfe1",247,580,419,0.297,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,18,"sd","dwolfe1",248,582,421,0.298,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,19,"sd","dwolfe1",249,585,423,0.299,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",5,20,"sd","dwolfe1",,,,,0,"no_progress",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,1,"hz","dwolfe1",141,246,183,0.292,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,2,"hz","dwolfe1",142,248,184,0.294,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,3,"hz","dwolfe1",143,250,185,0.296,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,4,"hz","dwolfe1",144,252,187,0.298,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,5,"hz","dwolfe1",145,253,188,0.3,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,6,"hz","dwolfe1",146,255,189,0.302,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,7,"hz","dwolfe1",147,257,191,0.304,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,8,"hz","dwolfe1",148,259,192,0.306,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,9,"hz","dwolfe1",149,260,193,0.308,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,10,"hz","dwolfe1",140,245,182,0.29,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,11,"hz","dwolfe1",141,246,183,0.292,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,12,"hz","dwolfe1",142,248,184,0.294,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,13,"hz","dwolfe1",143,250,185,0.296,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,14,"hz","dwolfe1",144,252,187,0.298,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,15,"hz","dwolfe1",145,253,188,0.3,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,16,"hz","dwolfe1",146,255,189,0.302,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,17,"hz","dwolfe1",147,257,191,0.304,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,18,"hz","dwolfe1",148,259,192,0.306,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,19,"hz","dwolfe1",149,260,193,0.308,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,20,"hz","dwolfe1",140,245,182,0.29,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,1,"hz","dwolfe2",161,305,225,0.342,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,2,"hz","dwolfe2",162,307,226,0.344,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,3,"hz","dwolfe2",163,309,228,0.346,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,4,"hz","dwolfe2",164,311,229,0.348,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,5,"hz","dwolfe2",165,313,230,0.35,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,6,"hz","dwolfe2",166,315,232,0.352,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,7,"hz","dwolfe2",167,317,233,0.354,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,8,"hz","dwolfe2",168,319,235,0.356,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,9,"hz","dwolfe2",169,321,236,0.358,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,10,"hz","dwolfe2",160,304,224,0.34,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,11,"hz","dwolfe2",161,305,225,0.342,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,12,"hz","dwolfe2",162,307,226,0.344,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,13,"hz","dwolfe2",163,309,228,0.346,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,14,"hz","dwolfe2",164,311,229,0.348,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,15,"hz","dwolfe2",165,313,230,0.35,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,16,"hz","dwolfe2",166,315,232,0.352,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,17,"hz","dwolfe2",167,317,233,0.354,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,18,"hz","dwolfe2",168,319,235,0.356,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,19,"hz","dwolfe2",169,321,236,0.358,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,20,"hz","dwolfe2",160,304,224,0.34,1,"",300,1e-08,1e-04,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,1,"sd","qwolfe",211,432,316,0.452,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,2,"sd","qwolfe",212,434,318,0.454,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,3,"sd","qwolfe",213,436,319,0.456,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,4,"sd","qwolfe",214,438,321,0.458,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,5,"sd","qwolfe",215,440,322,0.46,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,6,"sd","qwolfe",216,442,324,0.462,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,7,"sd","qwolfe",217,444,325,0.464,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,8,"sd","qwolfe",218,446,327,0.466,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,9,"sd","qwolfe",219,448,328,0.468,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,10,"sd","qwolfe",210,430,315,0.45,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,11,"sd","qwolfe",211,432,316,0.452,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,12,"sd","qwolfe",212,434,318,0.454,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,13,"sd","qwolfe",213,436,319,0.456,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,14,"sd","qwolfe",214,438,321,0.458,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,15,"sd","qwolfe",215,440,322,0.46,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,16,"sd","qwolfe",216,442,324,0.462,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,17,"sd","qwolfe",217,444,325,0.464,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,18,"sd","qwolfe",218,446,327,0.466,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,19,"sd","qwolfe",219,448,328,0.468,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,20,"sd","qwolfe",210,430,315,0.45,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,1,"prp","qwolfe",231,508,369,0.502,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,2,"prp","qwolfe",232,510,371,0.504,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,3,"prp","qwolfe",233,512,372,0.506,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,4,"prp","qwolfe",234,514,374,0.508,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,5,"prp","qwolfe",235,517,376,0.51,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,6,"prp","qwolfe",236,519,377,0.512,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,7,"prp","qwolfe",237,521,379,0.514,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,8,"prp","qwolfe",238,523,380,0.516,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,9,"prp","qwolfe",239,525,382,0.518,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,10,"prp","qwolfe",230,506,368,0.5,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,11,"prp","qwolfe",231,508,369,0.502,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
"SLCDT2B",10,12,"prp","qwolfe",232,510,371,0.504,1,"",1000,1e-08,1e-03,10,1e-04,0.1,1.3,1,0.2,1e-02
